obsrdt,totdcwtrqy,target_discharge_3h,inflowqy,target_inflow_3h,prediction,baseline_prediction,predicted_inflow_3h,feature_set,model,eval_scope
2025-05-29 23:00:00,3.926,4.115,0.148,3.171,3.905653176918633,3.926,1.7625734920634915,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-04 17:00:00,3.929,4.07,0.373,4.07,3.8683620837491297,3.929,1.8613705191798948,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-06 12:00:00,3.767,4.338,0.073,3.421,3.66009156471658,3.767,1.4052392712842703,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-06 17:00:00,4.334,4.337,0.612,4.337,3.9576126751201914,4.334,1.8216289814814821,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-09 08:00:00,4.185,4.183,0.0,3.183,4.047075611183074,4.185,1.4756901785714285,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-10 03:00:00,4.086,4.012,0.0,3.095,4.086810132733968,4.086,1.6042901145382384,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-10 10:00:00,4.322,4.237,0.489,4.237,3.9576126751201914,4.322,1.6015200529100526,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-14 00:00:00,4.145,4.291,5.062,9.708,4.212856070546963,4.145,6.590779841269844,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-14 01:00:00,4.145,4.289,4.145,8.345,4.168001604464171,4.145,6.270823968253969,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-14 02:00:00,4.173,4.29,5.979,9.262,4.168001604464171,4.173,9.674545072751325,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-15 23:00:00,4.082,4.078,3.193,7.689,4.091930077265867,4.082,5.4927771031746015,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-16 13:00:00,3.895,3.682,0.268,3.691,3.721015402900779,3.895,2.203965109126984,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-17 00:00:00,4.106,4.245,1.226,4.251,4.007257759732425,4.106,2.282353938492064,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-19 12:00:00,4.295,4.292,2.487,6.978,4.047075611183074,4.295,2.0809047619047627,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-19 13:00:00,4.295,4.188,0.699,4.181,4.047075611183074,4.295,1.8549499074074078,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 05:00:00,4.09,4.07,0.0,4.071,4.086810132733968,4.09,2.6269952579365086,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 13:00:00,3.977,4.172,4.236,7.755,3.9107731214505312,3.977,6.569293234126984,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 14:00:00,3.977,4.317,5.495,15.345,3.9107731214505312,3.977,8.423428125000003,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 15:00:00,4.112,4.335,3.216,22.474,4.078623628639777,4.112,7.225738650793653,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 16:00:00,4.172,4.334,7.755,35.806,4.224287630082079,4.172,9.178108802910051,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 17:00:00,4.317,4.347,15.345,60.847,4.190082782324073,4.317,21.891816666666667,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 18:00:00,4.335,4.356,22.474,100.55,4.06280091151542,4.335,62.03460287698415,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 19:00:00,4.334,4.368,35.806,162.201,4.368321802779245,4.334,88.59978423611113,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 20:00:00,4.347,4.322,60.847,248.489,14.546841721592322,4.347,199.9079097619047,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 21:00:00,4.356,4.046,100.55,331.046,7.61086674958129,4.356,384.2896892460318,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 22:00:00,4.368,4.012,162.201,339.595,6.457620240323139,4.368,282.3446021924603,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-20 23:00:00,4.322,4.053,248.489,351.664,1.649693887280943,4.322,292.279663505291,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-21 00:00:00,4.046,4.213,331.046,419.269,1.398631124902495,4.046,337.21426220568776,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-21 01:00:00,4.012,4.263,339.595,440.791,24.17461383281284,4.012,346.77809006283053,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-21 02:00:00,4.053,4.302,351.664,389.413,24.17461383281284,4.053,344.45988202711635,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-21 10:00:00,4.091,4.12,150.424,164.953,5.374597662434955,4.091,146.44566270833332,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-21 11:00:00,4.098,4.131,141.431,164.214,5.406242719131149,4.098,151.83436409722222,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-24 12:00:00,4.064,4.159,6.37,15.548,3.894241359370167,4.064,9.269746574074075,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-24 19:00:00,4.065,4.142,4.982,8.753,4.13166459881676,4.065,7.803150992063491,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-24 21:00:00,4.138,4.161,7.582,12.244,4.086810132733968,4.138,6.924499417989415,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-25 01:00:00,4.223,4.223,3.056,7.112,4.047075611183074,4.223,6.9249110714285695,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-25 02:00:00,4.22,4.104,5.387,10.465,4.0542079019831885,4.22,6.810027529761907,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-25 10:00:00,3.722,3.723,5.916,11.806,3.699826086267475,3.722,6.776259765211639,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-06-25 18:00:00,4.121,3.948,4.121,7.42,3.8404364878003703,4.121,6.714001564153435,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-04 17:00:00,3.981,3.984,0.0,3.984,3.8659186553677385,3.981,0.7664841137566136,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-14 15:00:00,3.966,3.969,1.744,8.323,3.8659186553677385,3.966,0.9254887202380951,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 11:00:00,3.89,3.78,0.0,6.197,3.5918179452870027,3.89,2.6925023214285724,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 13:00:00,3.742,3.84,0.436,19.034,3.6154830947364913,3.742,3.3738444080687833,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 14:00:00,3.78,3.837,6.197,17.143,3.665128179348723,3.78,7.954888065476193,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 15:00:00,3.839,3.84,0.645,12.729,3.726135347432677,3.839,6.5209139484127014,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 17:00:00,3.837,3.697,17.143,30.475,4.047509402922352,3.837,40.92457267857142,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 18:00:00,3.84,3.697,12.729,46.78,10.469357653232901,3.84,40.76877402777778,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 19:00:00,3.81,3.703,16.032,84.564,15.063826223745252,3.81,40.24006148809524,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 20:00:00,3.697,3.575,30.475,220.797,20.912548259163025,3.697,65.2082016633598,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 21:00:00,3.697,3.582,46.78,439.304,19.357523824995113,3.697,124.11009689484126,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-16 22:00:00,3.703,3.624,84.564,753.346,7.681241744043481,3.703,194.8004154761906,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-17 00:00:00,3.582,3.782,439.304,612.476,0.6400090707365861,3.582,435.2899544080688,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-19 01:00:00,49.95,47.168,18.172,24.251,61.80680459307289,49.95,34.131459196428565,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-19 02:00:00,47.315,47.12,29.843,69.092,52.04352087822136,47.315,36.43102770833334,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-19 03:00:00,47.245,47.134,23.495,62.467,49.51473072155505,47.245,34.81676915674602,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-19 04:00:00,47.168,47.164,24.251,81.858,54.95039469720183,47.168,40.53342047619047,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-19 05:00:00,47.12,47.284,69.092,93.923,53.99833828971097,47.12,185.59214113095234,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-19 06:00:00,47.134,47.319,62.467,102.847,60.9272610774494,47.134,129.62527884920635,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-19 07:00:00,47.164,47.57,81.858,99.32,75.38655802243946,47.164,131.48461407076712,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-07-21 04:00:00,4.086,3.775,12.28,17.025,11.434549967988152,4.086,13.79856981150794,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 14:00:00,4.282,4.277,0.115,7.499,4.216643665475768,4.282,2.9977594940476195,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 15:00:00,4.292,4.28,0.375,14.53,4.216643665475768,4.292,6.200632116402115,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 16:00:00,4.281,4.32,4.281,25.876,4.184041434724989,4.281,10.21485233134921,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 17:00:00,4.277,4.389,7.499,51.583,4.095717672194672,4.277,11.37253018849206,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 18:00:00,4.28,4.396,14.53,44.424,11.670170760637193,4.28,22.24965035714286,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 19:00:00,4.32,4.399,25.876,55.038,17.47741641798289,4.32,42.659118541666665,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 20:00:00,4.389,4.168,51.583,81.585,20.059470649814685,4.389,135.55256391865078,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 21:00:00,4.396,3.126,44.424,127.265,11.973596352869672,4.396,126.25059393849206,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 22:00:00,4.399,4.009,55.038,139.787,15.86275777683271,4.399,119.97291773809522,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-03 23:00:00,4.168,4.44,81.585,99.551,13.013314145165387,4.168,187.2792218650794,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-04 00:00:00,3.126,4.413,127.265,133.552,16.665891222137407,3.126,207.79283901785718,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-04 02:00:00,4.44,4.012,99.551,105.456,8.643049347561998,4.44,175.1431678670634,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-05 12:00:00,4.346,29.228,11.54,27.644,11.591460676858867,4.346,11.394383392857142,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-06 05:00:00,29.548,29.505,5.298,11.005,60.612899315287564,29.548,7.153973139730637,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-06 07:00:00,29.15,29.543,2.094,7.821,60.612899315287564,29.15,7.578759176587303,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-06 12:00:00,29.547,29.521,4.158,12.688,60.612899315287564,29.547,7.801382251984127,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-06 13:00:00,29.539,29.525,3.067,7.192,60.598165692003676,29.539,7.404949821428568,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-06 22:00:00,29.484,29.464,6.262,10.214,64.52012918106018,29.484,7.7473999007936545,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-09 07:00:00,4.138,4.412,1.388,4.412,4.150185817029457,4.138,2.615141130952381,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-12 22:00:00,4.084,4.433,0.0,4.433,4.23137728875966,4.084,2.7359781944444452,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-13 13:00:00,3.992,4.19,0.964,4.19,4.041350582451152,3.992,1.7968769318181814,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-14 10:00:00,4.275,4.151,0.136,4.151,4.23137728875966,4.275,5.291726378968253,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-17 15:00:00,4.235,4.23,0.291,3.397,4.105331350946664,4.235,1.1867680357142858,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-26 00:00:00,4.31,4.308,0.0,4.308,4.23137728875966,4.31,14.09195290013228,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-26 01:00:00,4.308,4.309,1.614,9.115,4.23137728875966,4.308,16.333648287037043,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-26 02:00:00,4.306,4.309,1.639,37.531,4.186522822676867,4.306,11.56914368386244,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-26 04:00:00,4.309,3.992,9.115,13.242,4.186522822676867,4.309,7.73443159722222,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-08-26 06:00:00,4.145,4.103,6.562,10.797,4.105331350946664,4.145,29.928603630952367,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-01 12:00:00,4.06,3.86,0.0,22.256,4.210617957670522,4.06,9.129628561507936,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-01 13:00:00,3.74,3.87,0.0,20.431,3.998860522782492,3.74,9.859757926587301,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-01 14:00:00,3.88,3.87,0.0,15.392,4.0200498394157975,3.88,10.525357880291008,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-06 19:00:00,3.975,3.93,2.642,34.15,3.9145607163793357,3.975,12.153646233465615,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-06 20:00:00,3.98,3.42,0.036,140.992,4.061651892479443,3.98,10.554452195767203,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-06 21:00:00,3.978,2.65,2.672,203.499,4.076385515763334,3.978,13.769575489418,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-06 22:00:00,3.93,2.8,34.15,158.67,4.343217732592964,3.93,98.46946627976186,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-09 07:00:00,3.13,3.694,5.886,9.196,3.472550100938683,3.13,6.4696975793650795,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-12 17:00:00,3.688,3.441,3.688,13.08,3.6178254299571986,3.688,6.14640017857143,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-12 18:00:00,3.287,3.767,3.287,10.239,3.5041845969041816,3.287,4.765366924603175,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-12 19:00:00,3.227,3.902,3.227,11.208,3.623046386076347,3.227,5.4010024173280415,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-13 01:00:00,3.89,3.929,5.279,14.957,11.088157279615322,3.89,8.280997936507939,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-13 02:00:00,3.54,3.931,7.651,55.542,10.999791400692871,3.54,8.324881567460325,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-13 03:00:00,3.77,3.929,5.159,85.318,11.120133638861391,3.77,8.151890033068783,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-13 04:00:00,3.929,3.485,14.957,101.818,11.329194101364031,3.929,17.76593432539683,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-13 05:00:00,3.931,3.374,55.542,73.041,15.499921365440594,3.931,141.5879826686508,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-14 03:00:00,3.729,3.732,15.118,18.26,11.051512350008506,3.729,16.704238098544973,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-16 16:00:00,3.837,3.89,5.254,12.501,3.704838714194724,3.837,5.175975009920635,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-16 18:00:00,3.889,3.889,3.889,8.333,3.699802099562581,3.889,5.835080744047616,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-16 19:00:00,3.89,3.89,12.501,31.223,3.659984248111931,3.89,7.686067182539679,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-16 20:00:00,3.893,3.892,6.643,16.836,3.6103391634996993,3.893,6.541564732142856,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-16 21:00:00,3.889,3.684,8.333,29.878,3.6103391634996993,3.889,9.368584580026452,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-16 23:00:00,3.892,3.569,16.836,30.236,3.699802099562581,3.892,22.641584841269836,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-17 03:00:00,3.417,3.884,26.389,33.995,3.587669397870039,3.417,27.35928492724866,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-17 04:00:00,3.427,3.891,28.26,32.974,3.8545016146996693,3.427,27.61351736772486,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-17 08:00:00,3.888,3.892,27.388,64.059,3.57039345773762,3.888,32.77361603835977,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-17 09:00:00,3.888,3.895,30.999,36.951,3.824005704449956,3.888,28.32778900793651,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-17 10:00:00,3.893,3.897,27.699,68.758,3.824005704449956,3.893,25.849012966269825,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-17 12:00:00,3.895,3.903,36.951,47.042,3.966634316392211,3.895,33.5045219212963,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-19 11:00:00,18.703,29.666,8.342,12.972,18.29462584720177,18.703,8.73246416335979,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-19 17:00:00,29.923,30.163,11.34,15.413,61.832810662918064,29.923,33.12447964285714,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
2025-09-19 19:00:00,29.872,30.216,9.233,12.549,61.84754428620195,29.872,25.448088085317455,기본피처,GradientBoosting,2025_유입량증가상위5퍼센트
