댐코드,댐이름,입력변수세트,방류량모델,유입량예측모델,평가구간,평가건수,기준선,기준선_MAE,모델_MAE,개선율(%)
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,최근24시간누적강우,2254,최근3시간평균,0.21334900916888497,0.5297575045049476,-148.3055846233609
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,최근24시간누적강우,2254,최근6시간평균,0.26830412599822534,0.5297575045049476,-97.44664847548846
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,최근24시간누적강우,2254,최근3시간변화량반영,0.23473425022182787,0.5297575045049476,-125.68394003189469
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,현재방류량유지,0.16073173515981737,0.29642696148586073,-84.42341905356778
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,최근3시간평균,0.22130479452054785,0.29642696148586073,-33.945114984093976
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,최근6시간평균,0.2662699771689498,0.29642696148586073,-11.325717092684528
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,유입량급증,876,최근3시간변화량반영,0.18689954337899542,0.29642696148586073,-58.60229304293446
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,방류량변화,22,현재방류량유지,18.672818181818176,16.55550613229476,11.339006404427238
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,방류량변화,22,최근3시간평균,19.566742424242424,16.55550613229476,15.389563713052517
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,방류량변화,22,최근6시간평균,20.38521212121212,16.55550613229476,18.786686967717674
2021110,밀양댐,기본변수,GradientBoosting,XGBoost,방류량변화,22,최근3시간변화량반영,19.754818181818184,16.55550613229476,16.19509741916019
2021110,밀양댐,기본변수,RandomForest,XGBoost,전체,8760,현재방류량유지,0.09726563926940639,0.33944989664728986,-248.99261362697823
2021110,밀양댐,기본변수,RandomForest,XGBoost,전체,8760,최근3시간평균,0.11603504566210049,0.33944989664728986,-192.54083945964388
2021110,밀양댐,기본변수,RandomForest,XGBoost,전체,8760,최근6시간평균,0.14249625190258752,0.33944989664728986,-138.21671946806197
2021110,밀양댐,기본변수,RandomForest,XGBoost,전체,8760,최근3시간변화량반영,0.1394940639269406,0.33944989664728986,-143.34361412330438
2021110,밀양댐,기본변수,RandomForest,XGBoost,강우발생,587,현재방류량유지,0.19758432708688248,0.46692406014021937,-136.31634503828934
2021110,밀양댐,기본변수,RandomForest,XGBoost,강우발생,587,최근3시간평균,0.22246961953435504,0.46692406014021937,-109.8821677843137
2021110,밀양댐,기본변수,RandomForest,XGBoost,강우발생,587,최근6시간평균,0.26546223736513347,0.46692406014021937,-75.89095337050995
2021110,밀양댐,기본변수,RandomForest,XGBoost,강우발생,587,최근3시간변화량반영,0.1867444633730835,0.46692406014021937,-150.03368330518316
2021110,밀양댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2254,현재방류량유지,0.17248136645962733,0.8453283317923821,-390.09835041528845
2021110,밀양댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2254,최근3시간평균,0.21334900916888497,0.8453283317923821,-296.21854119942435
2021110,밀양댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2254,최근6시간평균,0.26830412599822534,0.8453283317923821,-215.06348575421214
2021110,밀양댐,기본변수,RandomForest,XGBoost,최근24시간누적강우,2254,최근3시간변화량반영,0.23473425022182787,0.8453283317923821,-260.1214271004476
2021110,밀양댐,기본변수,RandomForest,XGBoost,유입량급증,876,현재방류량유지,0.16073173515981737,0.2181730676727509,-35.73739340013905
2021110,밀양댐,기본변수,RandomForest,XGBoost,유입량급증,876,최근3시간평균,0.22130479452054785,0.2181730676727509,1.4151192948990394
2021110,밀양댐,기본변수,RandomForest,XGBoost,유입량급증,876,최근6시간평균,0.2662699771689498,0.2181730676727509,18.063211634889324
2021110,밀양댐,기본변수,RandomForest,XGBoost,유입량급증,876,최근3시간변화량반영,0.18689954337899542,0.2181730676727509,-16.732798661973693
2021110,밀양댐,기본변수,RandomForest,XGBoost,방류량변화,22,현재방류량유지,18.672818181818176,15.987449680801523,14.381163436976054
2021110,밀양댐,기본변수,RandomForest,XGBoost,방류량변화,22,최근3시간평균,19.566742424242424,15.987449680801523,18.29273706289657
2021110,밀양댐,기본변수,RandomForest,XGBoost,방류량변화,22,최근6시간평균,20.38521212121212,15.987449680801523,21.57329741903663
2021110,밀양댐,기본변수,RandomForest,XGBoost,방류량변화,22,최근3시간변화량반영,19.754818181818184,15.987449680801523,19.070631105499352
2021110,밀양댐,기본변수,XGBoost,XGBoost,전체,8760,현재방류량유지,0.09726563926940639,0.33325292797436995,-242.62143391802104
2021110,밀양댐,기본변수,XGBoost,XGBoost,전체,8760,최근3시간평균,0.11603504566210049,0.33325292797436995,-187.20023857690217
2021110,밀양댐,기본변수,XGBoost,XGBoost,전체,8760,최근6시간평균,0.14249625190258752,0.33325292797436995,-133.8678551364189
2021110,밀양댐,기본변수,XGBoost,XGBoost,전체,8760,최근3시간변화량반영,0.1394940639269406,0.33325292797436995,-138.90115363540465
2021110,밀양댐,기본변수,XGBoost,XGBoost,강우발생,587,현재방류량유지,0.19758432708688248,0.3104662217850173,-57.130996350989925
2021110,밀양댐,기본변수,XGBoost,XGBoost,강우발생,587,최근3시간평균,0.22246961953435504,0.3104662217850173,-39.554435538140226
2021110,밀양댐,기본변수,XGBoost,XGBoost,강우발생,587,최근6시간평균,0.26546223736513347,0.3104662217850173,-16.95306453624985
2021110,밀양댐,기본변수,XGBoost,XGBoost,강우발생,587,최근3시간변화량반영,0.1867444633730835,0.3104662217850173,-66.25190175772916
2021110,밀양댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2254,현재방류량유지,0.17248136645962733,0.3217362975139162,-86.53394515472192
2021110,밀양댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2254,최근3시간평균,0.21334900916888497,0.3217362975139162,-50.8028083970303
2021110,밀양댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2254,최근6시간평균,0.26830412599822534,0.3217362975139162,-19.91477817081511
2021110,밀양댐,기본변수,XGBoost,XGBoost,최근24시간누적강우,2254,최근3시간변화량반영,0.23473425022182787,0.3217362975139162,-37.06406168246428
2021110,밀양댐,기본변수,XGBoost,XGBoost,유입량급증,876,현재방류량유지,0.16073173515981737,0.24019232396339174,-49.43677657966289
2021110,밀양댐,기본변수,XGBoost,XGBoost,유입량급증,876,최근3시간평균,0.22130479452054785,0.24019232396339174,-8.534622796475476
2021110,밀양댐,기본변수,XGBoost,XGBoost,유입량급증,876,최근6시간평균,0.2662699771689498,0.24019232396339174,9.793688902827986
2021110,밀양댐,기본변수,XGBoost,XGBoost,유입량급증,876,최근3시간변화량반영,0.18689954337899542,0.24019232396339174,-28.514130971593154
2021110,밀양댐,기본변수,XGBoost,XGBoost,방류량변화,22,현재방류량유지,18.672818181818176,19.738886935667562,-5.709201168613225
2021110,밀양댐,기본변수,XGBoost,XGBoost,방류량변화,22,최근3시간평균,19.566742424242424,19.738886935667562,-0.8797811495277712
2021110,밀양댐,기본변수,XGBoost,XGBoost,방류량변화,22,최근6시간평균,20.38521212121212,19.738886935667562,3.170559039079194
2021110,밀양댐,기본변수,XGBoost,XGBoost,방류량변화,22,최근3시간변화량반영,19.754818181818184,19.738886935667562,0.08064486346568608
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,현재방류량유지,0.09726563926940639,0.24667820325843828,-153.61289465767965
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,최근3시간평균,0.11603504566210049,0.24667820325843828,-112.58939646283832
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,최근6시간평균,0.14249625190258752,0.24667820325843828,-73.11206432788914
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,전체,8760,최근3시간변화량반영,0.1394940639269406,0.24667820325843828,-76.83777812053341
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,587,현재방류량유지,0.19758432708688248,0.3738071108560858,-89.18864485223772
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,587,최근3시간평균,0.22246961953435504,0.3738071108560858,-68.02613841768196
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,587,최근6시간평균,0.26546223736513347,0.3738071108560858,-40.81366697061623
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,강우발생,587,최근3시간변화량반영,0.1867444633730835,0.3738071108560858,-100.17038476224225
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2254,현재방류량유지,0.17248136645962733,0.5746780977307153,-233.18271389346287
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2254,최근3시간평균,0.21334900916888497,0.5746780977307153,-169.3605655678512
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2254,최근6시간평균,0.26830412599822534,0.5746780977307153,-114.18906458953093
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,최근24시간누적강우,2254,최근3시간변화량반영,0.23473425022182787,0.5746780977307153,-144.820726923163
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,현재방류량유지,0.16073173515981737,0.3185191950683363,-98.16820539617089
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,최근3시간평균,0.22130479452054785,0.3185191950683363,-43.92783299539506
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,최근6시간평균,0.2662699771689498,0.3185191950683363,-19.622647079822336
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,유입량급증,876,최근3시간변화량반영,0.18689954337899542,0.3185191950683363,-70.42267161800507
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,22,현재방류량유지,18.672818181818176,16.32451788899797,12.576035764685795
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,22,최근3시간평균,19.566742424242424,16.32451788899797,16.570078273363812
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,22,최근6시간평균,20.38521212121212,16.32451788899797,19.919803669782453
2021110,밀양댐,예측유입량포함,GradientBoosting,XGBoost,방류량변화,22,최근3시간변화량반영,19.754818181818184,16.32451788899797,17.36437288993817
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,전체,8760,현재방류량유지,0.09726563926940639,0.33462120753769947,-244.02817896550863
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,전체,8760,최근3시간평균,0.11603504566210049,0.33462120753769947,-188.37943366880052
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,전체,8760,최근6시간평균,0.14249625190258752,0.33462120753769947,-134.82807657737646
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,전체,8760,최근3시간변화량반영,0.1394940639269406,0.33462120753769947,-139.88204093971757
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,강우발생,587,현재방류량유지,0.19758432708688248,0.45361214565219,-129.57901182755558
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,강우발생,587,최근3시간평균,0.22246961953435504,0.45361214565219,-103.89846784546715
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,강우발생,587,최근6시간평균,0.26546223736513347,0.45361214565219,-70.87633636880084
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,강우발생,587,최근3시간변화량반영,0.1867444633730835,0.45361214565219,-142.90527143819546
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2254,현재방류량유지,0.17248136645962733,0.821316874143578,-376.17716104761
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2254,최근3시간평균,0.21334900916888497,0.821316874143578,-284.96399741581723
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2254,최근6시간평균,0.26830412599822534,0.821316874143578,-206.1141423330219
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,최근24시간누적강우,2254,최근3시간변화량반영,0.23473425022182787,0.821316874143578,-249.8922178452525
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,현재방류량유지,0.16073173515981737,0.21019730740783818,-30.77523688700096
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,최근3시간평균,0.22130479452054785,0.21019730740783818,5.019090136196014
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,최근6시간평균,0.2662699771689498,0.21019730740783818,21.058577597553622
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,유입량급증,876,최근3시간변화량반영,0.18689954337899542,0.21019730740783818,-12.465393765890315
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,방류량변화,22,현재방류량유지,18.672818181818176,15.942576204381476,14.621477866127092
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,방류량변화,22,최근3시간평균,19.566742424242424,15.942576204381476,18.522072511011075
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,방류량변화,22,최근6시간평균,20.38521212121212,15.942576204381476,21.793425010318128
2021110,밀양댐,예측유입량포함,RandomForest,XGBoost,방류량변화,22,최근3시간변화량반영,19.754818181818184,15.942576204381476,19.297783165351508
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,전체,8760,현재방류량유지,0.09726563926940639,0.33436377123109834,-243.76350553249074
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근3시간평균,0.11603504566210049,0.33436377123109834,-188.1575728463807
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근6시간평균,0.14249625190258752,0.33436377123109834,-134.64741476826646
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,전체,8760,최근3시간변화량반영,0.1394940639269406,0.33436377123109834,-139.6974909313846
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,강우발생,587,현재방류량유지,0.19758432708688248,0.3230268630591527,-63.488100408444936
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,강우발생,587,최근3시간평균,0.22246961953435504,0.3230268630591527,-45.2004384847114
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,강우발생,587,최근6시간평균,0.26546223736513347,0.3230268630591527,-21.684675856491484
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,강우발생,587,최근3시간변화량반영,0.1867444633730835,0.3230268630591527,-72.97801349740702
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2254,현재방류량유지,0.17248136645962733,0.3236497433039607,-87.64330892503527
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2254,최근3시간평균,0.21334900916888497,0.3236497433039607,-51.69967020927796
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2254,최근6시간평균,0.26830412599822534,0.3236497433039607,-20.627941184214745
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,최근24시간누적강우,2254,최근3시간변화량반영,0.23473425022182787,0.3236497433039607,-37.87921575062274
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,현재방류량유지,0.16073173515981737,0.23414405510088082,-45.67381784814851
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,최근3시간평균,0.22130479452054785,0.23414405510088082,-5.801618807287458
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,최근6시간평균,0.2662699771689498,0.23414405510088082,12.065168747013821
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,유입량급증,876,최근3시간변화량반영,0.18689954337899542,0.23414405510088082,-25.278024155512703
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,방류량변화,22,현재방류량유지,18.672818181818176,19.631873885588213,-5.136105832722534
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,방류량변화,22,최근3시간평균,19.566742424242424,19.631873885588213,-0.3328681899808415
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,방류량변화,22,최근6시간평균,20.38521212121212,19.631873885588213,3.6955133512690335
2021110,밀양댐,예측유입량포함,XGBoost,XGBoost,방류량변화,22,최근3시간변화량반영,19.754818181818184,19.631873885588213,0.6223509378746164
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,전체,8668,현재방류량유지,0.8429194739270882,7.997826863703146,-848.8245450590872
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,전체,8668,최근3시간평균,0.9131865866789722,7.997826863703146,-775.8151926857809
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,전체,8668,최근6시간평균,1.0070263613290262,7.997826863703146,-694.2023338046473
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,전체,8668,최근3시간변화량반영,1.5269841947392708,7.997826863703146,-423.7661850893458
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,강우발생,618,현재방류량유지,1.3244886731391585,9.23244079724441,-597.0569839123416
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,강우발생,618,최근3시간평균,1.6806742179072285,9.23244079724441,-449.3295904033456
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,강우발생,618,최근6시간평균,2.161033710895361,9.23244079724441,-327.2233584648348
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,강우발생,618,최근3시간변화량반영,1.7142734627831715,9.23244079724441,-438.5628954586558
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,현재방류량유지,1.0439722526469515,8.032830697153024,-669.448678045426
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,최근3시간평균,1.2336390410125357,8.032830697153024,-551.1491960046843
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,최근6시간평균,1.4951260192284288,8.032830697153024,-437.26780176686566
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,최근3시간변화량반영,1.6909740781307048,8.032830697153024,-375.04162252049156
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,867,현재방류량유지,0.9617716262975777,10.206735670819697,-961.2431674774396
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,867,최근3시간평균,1.0770000000000004,10.206735670819697,-847.7006193890152
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,867,최근6시간평균,1.2263779315647827,10.206735670819697,-732.2667432376683
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,유입량급증,867,최근3시간변화량반영,1.4676447520184548,10.206735670819697,-595.4500165508276
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,486,현재방류량유지,10.163386831275721,13.787391994628372,-35.657455762684584
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,486,최근3시간평균,8.334806584362141,13.787391994628372,-65.41945940888938
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,486,최근6시간평균,7.666115912208505,13.787391994628372,-79.84846762715345
3001110,용담댐,기본변수,GradientBoosting,GradientBoosting,방류량변화,486,최근3시간변화량반영,13.460172839506173,13.787391994628372,-2.4310174841276706
3001110,용담댐,기본변수,RandomForest,GradientBoosting,전체,8668,현재방류량유지,0.8429194739270882,2.034920624076648,-141.41340745114485
3001110,용담댐,기본변수,RandomForest,GradientBoosting,전체,8668,최근3시간평균,0.9131865866789722,2.034920624076648,-122.83733179624747
3001110,용담댐,기본변수,RandomForest,GradientBoosting,전체,8668,최근6시간평균,1.0070263613290262,2.034920624076648,-102.07222990578471
3001110,용담댐,기본변수,RandomForest,GradientBoosting,전체,8668,최근3시간변화량반영,1.5269841947392708,2.034920624076648,-33.264026640701836
3001110,용담댐,기본변수,RandomForest,GradientBoosting,강우발생,618,현재방류량유지,1.3244886731391585,4.230987656820168,-219.4430985047492
3001110,용담댐,기본변수,RandomForest,GradientBoosting,강우발생,618,최근3시간평균,1.6806742179072285,4.230987656820168,-151.74347364527216
3001110,용담댐,기본변수,RandomForest,GradientBoosting,강우발생,618,최근6시간평균,2.161033710895361,4.230987656820168,-95.78536121341588
3001110,용담댐,기본변수,RandomForest,GradientBoosting,강우발생,618,최근3시간변화량반영,1.7142734627831715,4.230987656820168,-146.80937718950858
3001110,용담댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2739,현재방류량유지,1.0439722526469515,3.010471878048202,-188.36703948934144
3001110,용담댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2739,최근3시간평균,1.2336390410125357,3.010471878048202,-144.0318260013312
3001110,용담댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2739,최근6시간평균,1.4951260192284288,3.010471878048202,-101.35238363397481
3001110,용담댐,기본변수,RandomForest,GradientBoosting,최근24시간누적강우,2739,최근3시간변화량반영,1.6909740781307048,3.010471878048202,-78.03181710367448
3001110,용담댐,기본변수,RandomForest,GradientBoosting,유입량급증,867,현재방류량유지,0.9617716262975777,3.12238274654437,-224.64908104684375
3001110,용담댐,기본변수,RandomForest,GradientBoosting,유입량급증,867,최근3시간평균,1.0770000000000004,3.12238274654437,-189.91483254822364
3001110,용담댐,기본변수,RandomForest,GradientBoosting,유입량급증,867,최근6시간평균,1.2263779315647827,3.12238274654437,-154.6020004257906
3001110,용담댐,기본변수,RandomForest,GradientBoosting,유입량급증,867,최근3시간변화량반영,1.4676447520184548,3.12238274654437,-112.74785619954355
3001110,용담댐,기본변수,RandomForest,GradientBoosting,방류량변화,486,현재방류량유지,10.163386831275721,9.056410485149398,10.891805699256008
3001110,용담댐,기본변수,RandomForest,GradientBoosting,방류량변화,486,최근3시간평균,8.334806584362141,9.056410485149398,-8.657716210729326
3001110,용담댐,기본변수,RandomForest,GradientBoosting,방류량변화,486,최근6시간평균,7.666115912208505,9.056410485149398,-18.135579853766753
3001110,용담댐,기본변수,RandomForest,GradientBoosting,방류량변화,486,최근3시간변화량반영,13.460172839506173,9.056410485149398,32.71698221758006
3001110,용담댐,기본변수,XGBoost,GradientBoosting,전체,8668,현재방류량유지,0.8429194739270882,1.9936700890228176,-136.51963807817643
3001110,용담댐,기본변수,XGBoost,GradientBoosting,전체,8668,최근3시간평균,0.9131865866789722,1.9936700890228176,-118.32012406941821
3001110,용담댐,기본변수,XGBoost,GradientBoosting,전체,8668,최근6시간평균,1.0070263613290262,1.9936700890228176,-97.97595828491174
3001110,용담댐,기본변수,XGBoost,GradientBoosting,전체,8668,최근3시간변화량반영,1.5269841947392708,1.9936700890228176,-30.56258839425855
3001110,용담댐,기본변수,XGBoost,GradientBoosting,강우발생,618,현재방류량유지,1.3244886731391585,3.9242212921932675,-196.28198200385557
3001110,용담댐,기본변수,XGBoost,GradientBoosting,강우발생,618,최근3시간평균,1.6806742179072285,3.9242212921932675,-133.49089611666076
3001110,용담댐,기본변수,XGBoost,GradientBoosting,강우발생,618,최근6시간평균,2.161033710895361,3.9242212921932675,-81.59000817101467
3001110,용담댐,기본변수,XGBoost,GradientBoosting,강우발생,618,최근3시간변화량반영,1.7142734627831715,3.9242212921932675,-128.91454469709768
3001110,용담댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2739,현재방류량유지,1.0439722526469515,2.905847857633704,-178.3453152386032
3001110,용담댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2739,최근3시간평균,1.2336390410125357,2.905847857633704,-135.55089949558237
3001110,용담댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2739,최근6시간평균,1.4951260192284288,2.905847857633704,-94.35471125927492
3001110,용담댐,기본변수,XGBoost,GradientBoosting,최근24시간누적강우,2739,최근3시간변화량반영,1.6909740781307048,2.905847857633704,-71.84461283084761
3001110,용담댐,기본변수,XGBoost,GradientBoosting,유입량급증,867,현재방류량유지,0.9617716262975777,2.9115425890754256,-202.7270205800995
3001110,용담댐,기본변수,XGBoost,GradientBoosting,유입량급증,867,최근3시간평균,1.0770000000000004,2.9115425890754256,-170.33821625584258
3001110,용담댐,기본변수,XGBoost,GradientBoosting,유입량급증,867,최근6시간평균,1.2263779315647827,2.9115425890754256,-137.40989740091592
3001110,용담댐,기본변수,XGBoost,GradientBoosting,유입량급증,867,최근3시간변화량반영,1.4676447520184548,2.9115425890754256,-98.3819711869085
3001110,용담댐,기본변수,XGBoost,GradientBoosting,방류량변화,486,현재방류량유지,10.163386831275721,7.628732537979943,24.939071348695535
3001110,용담댐,기본변수,XGBoost,GradientBoosting,방류량변화,486,최근3시간평균,8.334806584362141,7.628732537979943,8.471390898343612
3001110,용담댐,기본변수,XGBoost,GradientBoosting,방류량변화,486,최근6시간평균,7.666115912208505,7.628732537979943,0.48764426023128626
3001110,용담댐,기본변수,XGBoost,GradientBoosting,방류량변화,486,최근3시간변화량반영,13.460172839506173,7.628732537979943,43.323665832958014
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,전체,8668,현재방류량유지,0.8429194739270882,7.88192782141397,-835.0748280488474
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,전체,8668,최근3시간평균,0.9131865866789722,7.88192782141397,-763.123477325542
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,전체,8668,최근6시간평균,1.0070263613290262,7.88192782141397,-682.6932962322626
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,전체,8668,최근3시간변화량반영,1.5269841947392708,7.88192782141397,-416.1761234051143
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,강우발생,618,현재방류량유지,1.3244886731391585,9.511083913756176,-618.0947717139809
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,강우발생,618,최근3시간평균,1.6806742179072285,9.511083913756176,-465.9088366095932
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,강우발생,618,최근6시간평균,2.161033710895361,9.511083913756176,-340.11733208065215
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,강우발생,618,최근3시간변화량반영,1.7142734627831715,9.511083913756176,-454.8171934199263
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,현재방류량유지,1.0439722526469515,8.053488915543321,-671.4274871888606
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,최근3시간평균,1.2336390410125357,8.053488915543321,-552.8237716060969
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,최근6시간평균,1.4951260192284288,8.053488915543321,-438.6495059258875
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,최근24시간누적강우,2739,최근3시간변화량반영,1.6909740781307048,8.053488915543321,-376.26329816043597
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,유입량급증,867,현재방류량유지,0.9617716262975777,10.20503059572163,-961.0658826572758
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,유입량급증,867,최근3시간평균,1.0770000000000004,10.20503059572163,-847.5423022954155
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,유입량급증,867,최근6시간평균,1.2263779315647827,10.20503059572163,-732.1277098243801
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,유입량급증,867,최근3시간변화량반영,1.4676447520184548,10.20503059572163,-595.3338389066312
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,방류량변화,486,현재방류량유지,10.163386831275721,13.566214068126493,-33.481233110003004
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,방류량변화,486,최근3시간평균,8.334806584362141,13.566214068126493,-62.76579343280236
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,방류량변화,486,최근6시간평균,7.666115912208505,13.566214068126493,-76.96333088992193
3001110,용담댐,예측유입량포함,GradientBoosting,GradientBoosting,방류량변화,486,최근3시간변화량반영,13.460172839506173,13.566214068126493,-0.7878147619998224
